11.290261281467416, 9.000350034492789e-7
13.55312527847116, 0.0000010389059054612523
16.26952647370972, 0.0000012081227959078877
19.530365597609254, 0.0000013982633695687536
23.444762267214628, 0.0000016116602294399807
28.143706528130505, 0.000001852187936965264
33.78444226108324, 0.000002119829818385007
40.55572913793757, 0.0000023066835794133556
48.68415921148386, 0.000002520215753343197
58.441739515218536, 0.0000027603324434952616
70.15499441467215, 0.0000031085465484190724
84.21589230828828, 0.000003387541413264646
101.09496232527566, 0.0000036759974641948313
121.35703995317127, 0.0000039060761286719355
145.68016850146662, 0.000004150866900214756
174.87828891348275, 0.000004284555187577151
209.92847721067577, 0.0000042968768824960124
252.00364103399866, 0.00000443007774476014
302.5117694283113, 0.000004602503439450875
363.14304931134393, 0.000004556581027297223
435.92642531679235, 0.000004506377566004792
523.2974957109848, 0.0000044458125279899326
637.8159931486662, 0.0000045088878109150876
760.4267587417091, 0.00000437871962882307
905.2218680115924, 0.000004133393605455933
1086.6520336523367, 0.000003900450764663581
1304.445555247719, 0.000003710963072531072
1565.8906015077987, 0.000003404594452959358
1913.4577858275009, 0.0000029758073639425656
2256.4844126311614, 0.00000271037558756732
2708.7429751078985, 0.0000022536346889988326
3251.6459959237136, 0.0000019861717943724164
3903.360998060568, 0.0000016920049068698078
4685.696751823724, 0.000001326332541478347
5624.833076151661, 0.0000010459384733623655
6699.540360019373, 8.592508967932333e-7
7932.644452223366, 6.48661103576541e-7
9323.366844049993, 4.948043665823578e-7
